data,size,algo,buildtime,querytime,params,recall
pca96v2,10M,Learned-index,30651.291312217712,326.74624824523926,learned-index-pca96v2-10M-ep=211-lr=0.01-cat=122-model=MLP-buck=2-862584.elixir-pbs.elixir-czech.cz,0.82315
pca96v2,10M,Learned-index,6949.595836877823,518.5513651371002,learned-index-pca96v2-10M-ep=50-lr=0.11-cat=118-model=MLP-buck=3-861539.elixir-pbs.elixir-czech.cz,0.84078
pca96v2,10M,Learned-index,21608.504593133926,517.3527653217316,learned-index-pca96v2-10M-ep=212-lr=0.008-cat=123-model=MLP-4-buck=3-862354.elixir-pbs.elixir-czech.cz,0.87279
pca96v2,10M,Learned-index,7677.125963449478,392.24657464027405,learned-index-pca96v2-10M-ep=55-lr=0.1-cat=116-model=MLP-6-buck=2-861498.elixir-pbs.elixir-czech.cz,0.78331
pca96v2,10M,Learned-index,5313.947724580765,579.0275731086731,learned-index-pca96v2-10M-ep=40-lr=0.1-cat=120-model=MLP-8-buck=3-855000.elixir-pbs.elixir-czech.cz,0.84725
pca96v2,10M,Learned-index,31805.12892317772,881.4966065883636,learned-index-pca96v2-10M-ep=212-lr=0.009-cat=121-model=MLP-8-buck=6-862568.elixir-pbs.elixir-czech.cz,0.93475
pca96v2,10M,Learned-index,30739.57657313347,196.55594158172607,learned-index-pca96v2-10M-ep=211-lr=0.01-cat=121-model=MLP-3-buck=1-862619.elixir-pbs.elixir-czech.cz,0.66498
pca96v2,10M,Learned-index,27593.848862171173,408.507648229599,learned-index-pca96v2-10M-ep=210-lr=0.009-cat=122-model=MLP-2-buck=2-859396.elixir-pbs.elixir-czech.cz,0.82189
pca96v2,10M,Learned-index,8018.728895902634,269.6390244960785,learned-index-pca96v2-10M-ep=55-lr=0.09-cat=122-model=MLP-7-buck=1-861237.elixir-pbs.elixir-czech.cz,0.64038
pca96v2,10M,Learned-index,6912.492975234985,247.7135889530182,learned-index-pca96v2-10M-ep=50-lr=0.11-cat=112-model=MLP-3-buck=1-861584.elixir-pbs.elixir-czech.cz,0.64502
pca96v2,10M,Learned-index,6998.690023183823,356.5571291446686,learned-index-pca96v2-10M-ep=50-lr=0.1-cat=114-model=MLP-6-buck=2-861489.elixir-pbs.elixir-czech.cz,0.78069
pca96v2,10M,Learned-index,6661.394629716873,775.6639094352722,learned-index-pca96v2-10M-ep=45-lr=0.09-cat=124-model=MLP-7-buck=6-861222.elixir-pbs.elixir-czech.cz,0.92026
pca96v2,10M,Learned-index,4646.578338384628,986.4469935894012,learned-index-pca96v2-10M-ep=45-lr=0.09-cat=120-model=MLP-6-buck=6-861268.elixir-pbs.elixir-czech.cz,0.92141
pca96v2,10M,Learned-index,5824.413055896759,614.3305675983429,learned-index-pca96v2-10M-ep=45-lr=0.11-cat=122-model=MLP-8-buck=3-861677.elixir-pbs.elixir-czech.cz,0.84818
pca96v2,10M,Learned-index,7760.571853637695,528.7430732250214,learned-index-pca96v2-10M-ep=55-lr=0.1-cat=124-model=MLP-8-buck=3-861478.elixir-pbs.elixir-czech.cz,0.83836
pca96v2,10M,Learned-index,29665.27729010582,601.93030834198,learned-index-pca96v2-10M-ep=210-lr=0.009-cat=124-model=MLP-4-buck=4-859461.elixir-pbs.elixir-czech.cz,0.91139
pca96v2,10M,Learned-index,13221.877586364746,754.8674280643463,learned-index-pca96v2-10M-ep=100-lr=0.05-cat=120-model=MLP-buck=4-854165.elixir-pbs.elixir-czech.cz,0.90169
pca96v2,10M,Learned-index,27591.358293294907,815.1250312328339,learned-index-pca96v2-10M-ep=208-lr=0.009-cat=123-model=MLP-3-buck=4-862468.elixir-pbs.elixir-czech.cz,0.90338
pca96v2,10M,Learned-index,28309.18007159233,443.7350273132324,learned-index-pca96v2-10M-ep=205-lr=0.007-cat=122-model=MLP-2-buck=2-862158.elixir-pbs.elixir-czech.cz,0.82194
pca96v2,10M,Learned-index,12632.14572095871,711.8936622142792,learned-index-pca96v2-10M-ep=100-lr=0.01-cat=50-model=MLP-buck=2-853875.elixir-pbs.elixir-czech.cz,0.86714
pca96v2,10M,Learned-index,5111.339423418045,547.5517764091492,learned-index-pca96v2-10M-ep=50-lr=0.11-cat=110-model=MLP-6-buck=3-861703.elixir-pbs.elixir-czech.cz,0.84736
pca96v2,10M,Learned-index,29777.72558903694,305.4148488044739,learned-index-pca96v2-10M-ep=200-lr=0.009-cat=118-model=MLP-4-buck=1-859450.elixir-pbs.elixir-czech.cz,0.66618
pca96v2,10M,Learned-index,6908.844010591507,811.3962106704712,learned-index-pca96v2-10M-ep=50-lr=0.11-cat=110-model=MLP-3-buck=5-861583.elixir-pbs.elixir-czech.cz,0.9035
pca96v2,10M,Learned-index,6351.837172746658,216.11917448043823,learned-index-pca96v2-10M-ep=45-lr=0.11-cat=118-model=MLP-9-buck=1-861723.elixir-pbs.elixir-czech.cz,0.62391
pca96v2,10M,Learned-index,5743.931218862534,970.962596654892,learned-index-pca96v2-10M-ep=55-lr=0.09-cat=122-model=MLP-6-buck=6-861285.elixir-pbs.elixir-czech.cz,0.91943
pca96v2,10M,Learned-index,7459.383229255676,288.52930784225464,learned-index-pca96v2-10M-ep=55-lr=0.11-cat=124-model=MLP-3-buck=1-861598.elixir-pbs.elixir-czech.cz,0.62509
pca96v2,10M,Learned-index,28976.896068572998,269.1986846923828,learned-index-pca96v2-10M-ep=208-lr=0.009-cat=123-model=MLP-8-buck=1-862558.elixir-pbs.elixir-czech.cz,0.66766
pca96v2,10M,Learned-index,5757.567008972168,264.7367730140686,learned-index-pca96v2-10M-ep=45-lr=0.09-cat=120-model=MLP-7-buck=1-861220.elixir-pbs.elixir-czech.cz,0.64042
pca96v2,10M,Learned-index,31202.809933185577,344.3669738769531,learned-index-pca96v2-10M-ep=211-lr=0.01-cat=122-model=MLP-2-buck=2-862602.elixir-pbs.elixir-czech.cz,0.82315
pca96v2,10M,Learned-index,7365.258896589279,288.00611877441406,learned-index-pca96v2-10M-ep=55-lr=0.1-cat=116-model=MLP-2-buck=1-861354.elixir-pbs.elixir-czech.cz,0.63701
pca96v2,10M,Learned-index,24991.48297548294,721.0223548412323,learned-index-pca96v2-10M-ep=200-lr=0.05-cat=50-model=MLP-6-buck=2-854179.elixir-pbs.elixir-czech.cz,0.85394
pca96v2,10M,Learned-index,5805.994792938232,224.82433128356934,learned-index-pca96v2-10M-ep=55-lr=0.09-cat=118-model=MLP-8-buck=1-861259.elixir-pbs.elixir-czech.cz,0.64113
pca96v2,10M,Learned-index,4708.557146549225,533.4995608329773,learned-index-pca96v2-10M-ep=45-lr=0.1-cat=118-model=MLP-2-buck=3-861339.elixir-pbs.elixir-czech.cz,0.84472
pca96v2,10M,Learned-index,30067.74388551712,1087.7860879898071,learned-index-pca96v2-10M-ep=212-lr=0.007-cat=121-model=MLP-4-buck=6-862208.elixir-pbs.elixir-czech.cz,0.93813
pca96v2,10M,Learned-index,4694.736922740936,953.7215979099274,learned-index-pca96v2-10M-ep=45-lr=0.11-cat=124-model=MLP-6-buck=6-861702.elixir-pbs.elixir-czech.cz,0.91137
pca96v2,10M,Learned-index,21043.00976896286,525.8517167568207,learned-index-pca96v2-10M-ep=205-lr=0.008-cat=123-model=MLP-4-buck=3-862339.elixir-pbs.elixir-czech.cz,0.87055
pca96v2,10M,Learned-index,6188.250565290451,217.03264617919922,learned-index-pca96v2-10M-ep=45-lr=0.1-cat=112-model=MLP-9-buck=1-861504.elixir-pbs.elixir-czech.cz,0.63414
pca96v2,10M,Learned-index,6945.072423696518,245.1540882587433,learned-index-pca96v2-10M-ep=50-lr=0.1-cat=112-model=MLP-4-buck=1-861392.elixir-pbs.elixir-czech.cz,0.64822
pca96v2,10M,Learned-index,6464.584839105606,443.0440442562103,learned-index-pca96v2-10M-ep=50-lr=0.09-cat=114-model=MLP-2-buck=2-861129.elixir-pbs.elixir-czech.cz,0.78203
pca96v2,10M,Learned-index,6734.203932523727,678.4152972698212,learned-index-pca96v2-10M-ep=50-lr=0.09-cat=120-model=MLP-3-buck=3-861156.elixir-pbs.elixir-czech.cz,0.85011
pca96v2,10M,Learned-index,7042.800228834152,1062.278400182724,learned-index-pca96v2-10M-ep=50-lr=0.01-cat=200-model=MLP-4-buck=6-861953.elixir-pbs.elixir-czech.cz,0.90977
pca96v2,10M,Learned-index,39796.21113419533,1036.8132390975952,learned-index-pca96v2-10M-ep=190-lr=0.1-cat=110-model=MLP-8-buck=5-858718.elixir-pbs.elixir-czech.cz,0.90512
pca96v2,10M,Learned-index,7615.561908006668,233.5208728313446,learned-index-pca96v2-10M-ep=55-lr=0.11-cat=118-model=MLP-2-buck=1-861571.elixir-pbs.elixir-czech.cz,0.62756
pca96v2,10M,Learned-index,7717.631806135178,234.62137174606323,learned-index-pca96v2-10M-ep=55-lr=0.1-cat=118-model=MLP-9-buck=1-861523.elixir-pbs.elixir-czech.cz,0.63622
pca96v2,10M,Learned-index,6290.1459794044495,345.1775314807892,learned-index-pca96v2-10M-ep=45-lr=0.1-cat=124-model=MLP-9-buck=2-861510.elixir-pbs.elixir-czech.cz,0.78935
pca96v2,10M,Learned-index,6487.074045658112,512.3733978271484,learned-index-pca96v2-10M-ep=45-lr=0.09-cat=118-model=MLP-8-buck=3-861243.elixir-pbs.elixir-czech.cz,0.84725
pca96v2,10M,Learned-index,8870.654428482056,822.4979412555695,learned-index-pca96v2-10M-ep=55-lr=0.09-cat=112-model=MLP-4-buck=5-861184.elixir-pbs.elixir-czech.cz,0.90637
pca96v2,10M,Learned-index,5269.220807313919,221.09870171546936,learned-index-pca96v2-10M-ep=50-lr=0.09-cat=124-model=MLP-3-buck=1-861158.elixir-pbs.elixir-czech.cz,0.63322
pca96v2,10M,Learned-index,5140.626811504364,1768.4021685123444,learned-index-pca96v2-10M-ep=40-lr=0.005-cat=50-model=MLP-3-buck=3-854063.elixir-pbs.elixir-czech.cz,0.91077
pca96v2,10M,Learned-index,5808.6456418037415,847.8337552547455,learned-index-pca96v2-10M-ep=55-lr=0.09-cat=116-model=MLP-6-buck=5-861282.elixir-pbs.elixir-czech.cz,0.90425
pca96v2,10M,Learned-index,26331.052271604538,832.0326673984528,learned-index-pca96v2-10M-ep=200-lr=0.01-cat=100-model=MLP-buck=4-854096.elixir-pbs.elixir-czech.cz,0.91964
pca96v2,10M,Learned-index,28082.502345323563,278.8631935119629,learned-index-pca96v2-10M-ep=210-lr=0.009-cat=116-model=MLP-buck=1-859361.elixir-pbs.elixir-czech.cz,0.68161
pca96v2,10M,Learned-index,40198.71045804024,263.2688727378845,learned-index-pca96v2-10M-ep=210-lr=0.007-cat=123-model=MLP-2-buck=1-862168.elixir-pbs.elixir-czech.cz,0.66795
pca96v2,10M,Learned-index,7786.555913686752,855.0175902843475,learned-index-pca96v2-10M-ep=55-lr=0.09-cat=122-model=MLP-3-buck=4-861165.elixir-pbs.elixir-czech.cz,0.88893
pca96v2,10M,Learned-index,27966.4827709198,855.4499568939209,learned-index-pca96v2-10M-ep=208-lr=0.007-cat=122-model=MLP-4-buck=4-862197.elixir-pbs.elixir-czech.cz,0.91094
pca96v2,10M,Learned-index,33471.15517067909,529.6154379844666,learned-index-pca96v2-10M-ep=209-lr=0.007-cat=121-model=MLP-buck=2-862145.elixir-pbs.elixir-czech.cz,0.81508
pca96v2,10M,Learned-index,3911.974976539612,1867.4380810260773,learned-index-pca96v2-10M-ep=40-lr=0.005-cat=20-model=MLP-4-buck=2-853834.elixir-pbs.elixir-czech.cz,0.90983
pca96v2,10M,Learned-index,7234.213387966156,730.2381098270416,learned-index-pca96v2-10M-ep=50-lr=0.09-cat=114-model=MLP-3-buck=5-861153.elixir-pbs.elixir-czech.cz,0.90727
pca96v2,10M,Learned-index,30088.21897673607,1087.3812754154205,learned-index-pca96v2-10M-ep=200-lr=0.001-cat=125-model=MLP-3-buck=5-858619.elixir-pbs.elixir-czech.cz,0.92721
pca96v2,10M,Learned-index,5381.55974984169,886.5534129142761,learned-index-pca96v2-10M-ep=40-lr=0.05-cat=100-model=MLP-4-buck=4-854196.elixir-pbs.elixir-czech.cz,0.91373
pca96v2,10M,Learned-index,28431.87378025055,640.5867669582367,learned-index-pca96v2-10M-ep=209-lr=0.009-cat=121-model=MLP-8-buck=3-862559.elixir-pbs.elixir-czech.cz,0.87815
pca96v2,10M,Learned-index,6613.916343450546,647.5703446865082,learned-index-pca96v2-10M-ep=45-lr=0.09-cat=110-model=MLP-7-buck=4-861215.elixir-pbs.elixir-czech.cz,0.88968
pca96v2,10M,Learned-index,31944.398710250854,857.8804931640625,learned-index-pca96v2-10M-ep=210-lr=0.01-cat=120-model=MLP-4-buck=4-858555.elixir-pbs.elixir-czech.cz,0.91113
pca96v2,10M,Learned-index,7571.34655213356,786.5598258972168,learned-index-pca96v2-10M-ep=55-lr=0.09-cat=116-model=MLP-buck=4-861114.elixir-pbs.elixir-czech.cz,0.88315
pca96v2,10M,Learned-index,29600.046449899673,1117.423267841339,learned-index-pca96v2-10M-ep=205-lr=0.008-cat=121-model=MLP-2-buck=6-862301.elixir-pbs.elixir-czech.cz,0.9368
pca96v2,10M,Learned-index,6213.5151307582855,496.9623339176178,learned-index-pca96v2-10M-ep=45-lr=0.1-cat=124-model=MLP-7-buck=3-861438.elixir-pbs.elixir-czech.cz,0.85124
pca96v2,10M,Learned-index,31034.576097249985,211.97804069519043,learned-index-pca96v2-10M-ep=220-lr=0.009-cat=120-model=MLP-3-buck=1-859435.elixir-pbs.elixir-czech.cz,0.67955
pca96v2,10M,Learned-index,39796.21113419533,1239.9036951065063,learned-index-pca96v2-10M-ep=190-lr=0.1-cat=110-model=MLP-8-buck=6-858718.elixir-pbs.elixir-czech.cz,0.91753
pca96v2,10M,Learned-index,39064.234444856644,1789.7191123962402,learned-index-pca96v2-10M-ep=300-lr=0.01-cat=200-model=MLP-buck=10-861890.elixir-pbs.elixir-czech.cz,0.92791
pca96v2,10M,Learned-index,5868.903744697571,1428.042444229126,learned-index-pca96v2-10M-ep=40-lr=0.01-cat=50-model=MLP-buck=3-853871.elixir-pbs.elixir-czech.cz,0.9149
pca96v2,10M,Learned-index,4959.708168268204,2465.1852130889893,learned-index-pca96v2-10M-ep=40-lr=0.05-cat=20-model=MLP-6-buck=3-853954.elixir-pbs.elixir-czech.cz,0.93867
pca96v2,10M,Learned-index,7022.594439506531,817.6293179988861,learned-index-pca96v2-10M-ep=50-lr=0.1-cat=116-model=MLP-5-buck=5-861418.elixir-pbs.elixir-czech.cz,0.903
pca96v2,10M,Learned-index,31032.85180926323,779.9162616729736,learned-index-pca96v2-10M-ep=220-lr=0.009-cat=122-model=MLP-4-buck=6-859468.elixir-pbs.elixir-czech.cz,0.936
pca96v2,10M,Learned-index,7799.773122310638,872.2625226974487,learned-index-pca96v2-10M-ep=55-lr=0.11-cat=124-model=MLP-buck=6-861550.elixir-pbs.elixir-czech.cz,0.90592
pca96v2,10M,Learned-index,25699.178916215897,1716.6340148448944,learned-index-pca96v2-10M-ep=200-lr=0.01-cat=20-model=MLP-8-buck=2-853902.elixir-pbs.elixir-czech.cz,0.89959
pca96v2,10M,Learned-index,27734.27312731743,1288.5281410217285,learned-index-pca96v2-10M-ep=190-lr=0.001-cat=120-model=MLP-8-buck=7-858630.elixir-pbs.elixir-czech.cz,0.94309
pca96v2,10M,Learned-index,9961.68978381157,852.2706029415131,learned-index-pca96v2-10M-ep=100-lr=0.005-cat=120-model=MLP-3-buck=4-853853.elixir-pbs.elixir-czech.cz,0.91052
pca96v2,10M,Learned-index,4895.238385677338,3980.729974746704,learned-index-pca96v2-10M-ep=40-lr=0.005-cat=20-model=MLP-buck=4-853798.elixir-pbs.elixir-czech.cz,0.96614
pca96v2,10M,Learned-index,20575.163702249527,1020.728315114975,learned-index-pca96v2-10M-ep=200-lr=0.001-cat=115-model=MLP-buck=5-858581.elixir-pbs.elixir-czech.cz,0.92637
pca96v2,10M,Learned-index,27919.67043542862,743.3381998538971,learned-index-pca96v2-10M-ep=212-lr=0.009-cat=123-model=MLP-2-buck=4-862462.elixir-pbs.elixir-czech.cz,0.90413
pca96v2,10M,Learned-index,6922.827891111374,220.6983711719513,learned-index-pca96v2-10M-ep=50-lr=0.1-cat=120-model=MLP-8-buck=1-861468.elixir-pbs.elixir-czech.cz,0.63424
pca96v2,10M,Learned-index,5243.783095836639,219.2785406112671,learned-index-pca96v2-10M-ep=50-lr=0.1-cat=118-model=MLP-2-buck=1-861347.elixir-pbs.elixir-czech.cz,0.63318
pca96v2,10M,Learned-index,30391.11844587326,280.3452117443085,learned-index-pca96v2-10M-ep=210-lr=0.007-cat=121-model=MLP-4-buck=1-862202.elixir-pbs.elixir-czech.cz,0.66787
pca96v2,10M,Learned-index,25889.4564807415,1075.3406856060028,learned-index-pca96v2-10M-ep=190-lr=0.001-cat=125-model=MLP-2-buck=6-858595.elixir-pbs.elixir-czech.cz,0.93705
pca96v2,10M,Learned-index,7511.848385334015,241.24258279800415,learned-index-pca96v2-10M-ep=50-lr=0.11-cat=124-model=MLP-4-buck=1-861614.elixir-pbs.elixir-czech.cz,0.62604
pca96v2,10M,Learned-index,6251.852869987488,1062.993531703949,learned-index-pca96v2-10M-ep=45-lr=0.11-cat=122-model=MLP-9-buck=6-861725.elixir-pbs.elixir-czech.cz,0.91732
pca96v2,10M,Learned-index,5741.9783890247345,443.6626555919647,learned-index-pca96v2-10M-ep=45-lr=0.09-cat=118-model=MLP-5-buck=2-861195.elixir-pbs.elixir-czech.cz,0.78404
pca96v2,10M,Learned-index,7558.620048284531,221.118714094162,learned-index-pca96v2-10M-ep=50-lr=0.11-cat=124-model=MLP-5-buck=1-861638.elixir-pbs.elixir-czech.cz,0.62604
pca96v2,10M,Learned-index,7710.687405586243,706.1052048206329,learned-index-pca96v2-10M-ep=55-lr=0.1-cat=114-model=MLP-6-buck=4-861497.elixir-pbs.elixir-czech.cz,0.88484
pca96v2,10M,Learned-index,9535.40897679329,873.554765701294,learned-index-pca96v2-10M-ep=50-lr=0.09-cat=118-model=MLP-2-buck=4-861131.elixir-pbs.elixir-czech.cz,0.88712
pca96v2,10M,Learned-index,29230.10083413124,267.9541594982147,learned-index-pca96v2-10M-ep=209-lr=0.007-cat=123-model=MLP-8-buck=1-862273.elixir-pbs.elixir-czech.cz,0.66945
pca96v2,10M,Learned-index,21726.180418491364,671.1794679164886,learned-index-pca96v2-10M-ep=209-lr=0.008-cat=122-model=MLP-7-buck=4-862380.elixir-pbs.elixir-czech.cz,0.91124
pca96v2,10M,Learned-index,29864.161746501923,858.5860600471497,learned-index-pca96v2-10M-ep=210-lr=0.009-cat=118-model=MLP-buck=4-859362.elixir-pbs.elixir-czech.cz,0.90972
pca96v2,10M,Learned-index,26500.73778486252,195.8917543888092,learned-index-pca96v2-10M-ep=200-lr=0.1-cat=120-model=MLP-7-buck=1-855055.elixir-pbs.elixir-czech.cz,0.63416
pca96v2,10M,Learned-index,6214.377276182175,688.1372056007385,learned-index-pca96v2-10M-ep=45-lr=0.11-cat=118-model=MLP-2-buck=4-861555.elixir-pbs.elixir-czech.cz,0.87694
pca96v2,10M,Learned-index,7686.706552267075,244.80424880981445,learned-index-pca96v2-10M-ep=55-lr=0.1-cat=116-model=MLP-8-buck=1-861474.elixir-pbs.elixir-czech.cz,0.63549
pca96v2,10M,Learned-index,6203.384689569473,868.1926517486572,learned-index-pca96v2-10M-ep=45-lr=0.11-cat=118-model=MLP-3-buck=5-861579.elixir-pbs.elixir-czech.cz,0.89786
pca96v2,10M,Learned-index,30717.593119859695,794.78009557724,learned-index-pca96v2-10M-ep=200-lr=0.009-cat=120-model=MLP-4-buck=6-859451.elixir-pbs.elixir-czech.cz,0.93984
pca96v2,10M,Learned-index,7090.7876579761505,802.5747675895691,learned-index-pca96v2-10M-ep=55-lr=0.1-cat=114-model=MLP-buck=4-861329.elixir-pbs.elixir-czech.cz,0.88575
pca96v2,10M,Learned-index,5692.024169206619,822.8029029369354,learned-index-pca96v2-10M-ep=55-lr=0.09-cat=118-model=MLP-3-buck=5-861163.elixir-pbs.elixir-czech.cz,0.90836
pca96v2,10M,Learned-index,6491.910042047501,798.7557399272919,learned-index-pca96v2-10M-ep=50-lr=0.09-cat=114-model=MLP-7-buck=4-861225.elixir-pbs.elixir-czech.cz,0.88597
pca96v2,10M,Learned-index,13220.041854381561,575.1611156463623,learned-index-pca96v2-10M-ep=100-lr=0.1-cat=120-model=MLP-5-buck=3-855035.elixir-pbs.elixir-czech.cz,0.84232
pca96v2,10M,Learned-index,6264.776600599289,360.15211486816406,learned-index-pca96v2-10M-ep=45-lr=0.1-cat=118-model=MLP-4-buck=2-861387.elixir-pbs.elixir-czech.cz,0.78057
pca96v2,10M,Learned-index,29772.536067008972,476.61327743530273,learned-index-pca96v2-10M-ep=211-lr=0.009-cat=122-model=MLP-buck=2-862440.elixir-pbs.elixir-czech.cz,0.82333
pca96v2,10M,Learned-index,13468.779903173447,582.6089100837708,learned-index-pca96v2-10M-ep=100-lr=0.005-cat=120-model=MLP-7-buck=3-854081.elixir-pbs.elixir-czech.cz,0.87851
pca96v2,10M,Learned-index,6221.480251789093,717.5672929286957,learned-index-pca96v2-10M-ep=45-lr=0.1-cat=114-model=MLP-buck=5-861313.elixir-pbs.elixir-czech.cz,0.90439
pca96v2,10M,Learned-index,24056.950304031372,1701.283672094345,learned-index-pca96v2-10M-ep=200-lr=0.05-cat=20-model=MLP-8-buck=2-854190.elixir-pbs.elixir-czech.cz,0.8919
pca96v2,10M,Learned-index,30879.776384353638,346.88547801971436,learned-index-pca96v2-10M-ep=220-lr=0.009-cat=124-model=MLP-4-buck=2-859469.elixir-pbs.elixir-czech.cz,0.81848
pca96v2,10M,Learned-index,7853.071729898453,601.6515209674835,learned-index-pca96v2-10M-ep=50-lr=0.11-cat=124-model=MLP-8-buck=3-861686.elixir-pbs.elixir-czech.cz,0.83796
pca96v2,10M,Learned-index,30217.564465284348,713.8108966350555,learned-index-pca96v2-10M-ep=205-lr=0.009-cat=122-model=MLP-2-buck=4-862446.elixir-pbs.elixir-czech.cz,0.90883
pca96v2,10M,Learned-index,30406.251658916473,215.8494210243225,learned-index-pca96v2-10M-ep=209-lr=0.01-cat=121-model=MLP-buck=1-862577.elixir-pbs.elixir-czech.cz,0.66436
pca96v2,10M,Learned-index,6281.3426678180695,442.2675974369049,learned-index-pca96v2-10M-ep=45-lr=0.09-cat=118-model=MLP-2-buck=2-861123.elixir-pbs.elixir-czech.cz,0.78404
pca96v2,10M,Learned-index,7005.47251367569,894.2889792919159,learned-index-pca96v2-10M-ep=50-lr=0.1-cat=124-model=MLP-7-buck=6-861446.elixir-pbs.elixir-czech.cz,0.91377
pca96v2,10M,Learned-index,33568.023447752,871.0001466274261,learned-index-pca96v2-10M-ep=210-lr=0.001-cat=110-model=MLP-8-buck=4-858640.elixir-pbs.elixir-czech.cz,0.9136
pca96v2,10M,Learned-index,6763.57449221611,356.2140998840332,learned-index-pca96v2-10M-ep=45-lr=0.1-cat=120-model=MLP-buck=2-861316.elixir-pbs.elixir-czech.cz,0.78582
pca96v2,10M,Learned-index,29742.705100536346,430.66543436050415,learned-index-pca96v2-10M-ep=210-lr=0.009-cat=122-model=MLP-4-buck=3-859460.elixir-pbs.elixir-czech.cz,0.88066
pca96v2,10M,Learned-index,29384.55796098709,597.2972981929779,learned-index-pca96v2-10M-ep=220-lr=0.009-cat=116-model=MLP-2-buck=3-859401.elixir-pbs.elixir-czech.cz,0.88126
pca96v2,10M,Learned-index,32215.976672410965,269.4646911621094,learned-index-pca96v2-10M-ep=210-lr=0.009-cat=122-model=MLP-buck=1-862437.elixir-pbs.elixir-czech.cz,0.6747
pca96v2,10M,Learned-index,26895.46395087242,441.7984676361084,learned-index-pca96v2-10M-ep=195-lr=0.009-cat=116-model=MLP-2-buck=2-859377.elixir-pbs.elixir-czech.cz,0.82238
pca96v2,10M,Learned-index,27636.832963705063,909.4047617912292,learned-index-pca96v2-10M-ep=200-lr=0.005-cat=50-model=MLP-4-buck=2-853843.elixir-pbs.elixir-czech.cz,0.86499
pca96v2,10M,Learned-index,34270.51493906975,557.3787927627563,learned-index-pca96v2-10M-ep=210-lr=0.008-cat=123-model=MLP-7-buck=4-862384.elixir-pbs.elixir-czech.cz,0.90403
pca96v2,10M,Learned-index,26166.225125551224,1396.0232832431793,learned-index-pca96v2-10M-ep=200-lr=0.01-cat=50-model=MLP-8-buck=4-853903.elixir-pbs.elixir-czech.cz,0.93906
pca96v2,10M,Learned-index,8450.723445177078,615.1581952571869,learned-index-pca96v2-10M-ep=55-lr=0.09-cat=114-model=MLP-7-buck=4-861233.elixir-pbs.elixir-czech.cz,0.88769
pca96v2,10M,Learned-index,38092.97002029419,400.7762417793274,learned-index-pca96v2-10M-ep=211-lr=0.007-cat=121-model=MLP-4-buck=2-862205.elixir-pbs.elixir-czech.cz,0.81496
